,Available Stock for Packing Items,المخزون المتاح لتعبئة الأصناف
DocType: Item Variant,Item Variant,متغير الصنف
apps/erpnext/erpnext/utilities/doctype/address_template/address_template.py +19,Setting this Address Template as default as there is no other default,إعداد نموزج العنوان هذا كنموزج إفتراضي بحيث لا يوجد قوالب إفتراضية أخرى
DocType: BOM Scrap Item,BOM Scrap Item,بوم لصنف الخردة أو الهالك
apps/erpnext/erpnext/accounts/doctype/account/account.py +117,"Account balance already in Debit, you are not allowed to set 'Balance Must Be' as 'Credit'","'رصيد الحساب بالفعل مدين، لا يسمح لك بتحديد ""الرصيد يجب أن يكون كـ 'دائن "
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +77,Quality Management,إدارة الجودة
apps/erpnext/erpnext/accounts/doctype/asset/asset.py +40,Item {0} has been disabled,تم تعطيل الصنف {0}
apps/erpnext/erpnext/buying/doctype/purchase_common/purchase_common.py +47,Please enter quantity for Item {0},الرجاء إدخال كمية للصنف {0}
DocType: Employee External Work History,Employee External Work History,تاريخ العمل الخارجي للموظف
DocType: Tax Rule,Purchase,المشتريات
apps/erpnext/erpnext/stock/report/batch_wise_balance_history/batch_wise_balance_history.py +36,Balance Qty,كمية الرصيد
DocType: Item Group,Parent Item Group,مجموعة الصنف الرئيسيه
apps/erpnext/erpnext/projects/doctype/activity_cost/activity_cost.py +21,{0} for {1},ـ {0} لـ {1}
apps/erpnext/erpnext/setup/doctype/company/company.js +20,Cost Centers,مراكز التكلفة
DocType: Purchase Receipt,Rate at which supplier's currency is converted to company's base currency,معدل تحويل عملة المورد إلى عملة الشركة ألأساسية
apps/erpnext/erpnext/manufacturing/doctype/workstation/workstation.py +36,Row #{0}: Timings conflicts with row {1},الصف # {0} التوقيت يتضارب مع صف {1}
DocType: Training Event Employee,Invited,تمت الدعوه
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +168,Multiple active Salary Structures found for employee {0} for the given dates,هياكل رواتب متعددة نشطة موجودة للموظف {0} في التواريخ المعطاة
DocType: Opportunity,Next Contact,جهة الإتصال التالية
apps/erpnext/erpnext/config/accounts.py +272,Setup Gateway accounts.,Gateway تهيئة حسابات البوابه
DocType: Employee,Employment Type,نوع التوظيف
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +40,Fixed Assets,الأصول الثابتة
DocType: Payment Entry,Set Exchange Gain / Loss,تحديد ربح/خسارة تغيير العمله
,Cash Flow,قائمة التدفق النقدي
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +90,Application period cannot be across two allocation records,فترة طلب الأجازة لا يمكن أن تكون عبر اثنين من سجلات التخصيص
DocType: Item Group,Default Expense Account,حساب المصروفات و التكلفة الإفتراضي
apps/erpnext/erpnext/schools/doctype/student_attendance/student_attendance.py +22,Student Batch or Course Schedule is mandatory,دفعة الطالب أو الجدول الدراسي إلزامي
DocType: Student,Student Email ID,Email ID معرف البريد الالكتروني للطالب
DocType: Employee,Notice (days),(فترة الإشعار (أيام
DocType: Tax Rule,Sales Tax Template,نموزج ضريبة المبيعات
apps/erpnext/erpnext/accounts/page/pos/pos.js +1626,Select items to save the invoice,إختار أصناف لحفظ الفاتوره
DocType: Employee,Encashment Date,تاريخ تحصيل البدلات نقداً
DocType: Training Event,Internet,الإنترنت
DocType: Account,Stock Adjustment,ضبط و تصحيح المخزون
apps/erpnext/erpnext/projects/doctype/activity_cost/activity_cost.py +34,Default Activity Cost exists for Activity Type - {0},تكلفة النشاط الإفتراضي موجودة لنوع النشاط - {0}
DocType: Production Order,Planned Operating Cost,تكلفة التشغيل المخططه
DocType: Academic Term,Term Start Date,تاريخ بدء الترم
apps/erpnext/erpnext/controllers/recurring_document.py +133,Please find attached {0} #{1},يرجي التحقق من المرفقات {0} # {1}
apps/erpnext/erpnext/accounts/report/bank_reconciliation_statement/bank_reconciliation_statement.py +34,Bank Statement balance as per General Ledger,رصيد كشف حساب البنك وفقا لدفتر الأستاذ العام
DocType: Job Applicant,Applicant Name,إسم مقدم الطلب
DocType: Authorization Rule,Customer / Item Name,العميل / إسم الصنف
DocType: Product Bundle,"Aggregate group of **Items** into another **Item**. This is useful if you are bundling a certain **Items** into a package and you maintain stock of the packed **Items** and not the aggregate **Item**.

The package **Item** will have ""Is Stock Item"" as ""No"" and ""Is Sales Item"" as ""Yes"".

For Example: If you are selling Laptops and Backpacks separately and have a special price if the customer buys both, then the Laptop + Backpack will be a new Product Bundle Item.

Note: BOM = Bill of Materials"," تجميع أو ضم مجموعة ** لصنف ** في ** صنف ** آخر. مفيد إذا كنت تجمع بعض  ** الأصناف ** في حزمة أو عبوة واحدة.وتقوم بمعالجة المخزون علي إساس الأصناف ** المعبأة ** أي العبوة وليس علي أساس ** الصنف ** المجمع داخل الحزمة .على سبيل المثال: إذا كنت تبيع أجهزة الكمبيوتر المحمولة وحقائب تحمل على الظهر بشكل منفصل و تقدم سعر خاص اذا قام العميل بشراء الإثنين معا فإن الـ لاب توب + حقيبة الظهر ستكون حزمة صنف لمنتج جديدة . **صنف** الحزمة أو العبوة سيكون لديه "هو صنف مخزون" " لا " و "هو صنف مبيعات" " نعم
apps/erpnext/erpnext/selling/doctype/installation_note/installation_note.py +42,Serial No is mandatory for Item {0},الرقم السيريال الزامي للصنف {0}
DocType: Item Variant Attribute,Attribute,خاصية أو صفة مميزة
apps/erpnext/erpnext/stock/doctype/item_attribute/item_attribute.py +36,Please specify from/to range,برجاء حدد مدى من/الى
DocType: Serial No,Under AMC,تحت العقد السنوي للصيانة
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +54,Item valuation Price is recalculated considering landed cost voucher amount,سعر تقييم الصنف يتم إعادة حسابه أخذاً في الإعتبار قيم سند تكلفة الواصل للعميل
apps/erpnext/erpnext/config/selling.py +143,Default settings for selling transactions.,.الإعدادات الإفتراضيه لعمليات البيع
DocType: BOM Replace Tool,Current BOM,الحالية BOM البوم
apps/erpnext/erpnext/public/js/utils.js +39,Add Serial No,إضافة رقم سيريال
apps/erpnext/erpnext/config/support.py +22,Warranty,الضمان
DocType: Purchase Invoice,Debit Note Issued,سند مدين مصدر
DocType: Production Order,Warehouses,المستودعات
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +110,Print and Stationary,مطبوعات و أدوات مكتبية
apps/erpnext/erpnext/accounts/doctype/asset_movement/asset_movement.py +18,{0} asset cannot be transferred,ـ {0} أصل لا يمكن نقله أو تحويله
DocType: Workstation,per hour,بالساعة
apps/erpnext/erpnext/config/buying.py +7,Purchasing,المشتريات
DocType: Announcement,Announcement,إعلان
DocType: Warehouse,Account for the warehouse (Perpetual Inventory) will be created under this Account.,سيتم إنشاء حساب لمستودع (الجرد المستمر) تحت هذا الحساب
apps/erpnext/erpnext/stock/doctype/warehouse/warehouse.py +119,Warehouse can not be deleted as stock ledger entry exists for this warehouse.,.لا يمكن حذف المستودع طالما كان هناك قيد أستاذ مخزون له
DocType: Company,Distribution,التوزيع
apps/erpnext/erpnext/schools/doctype/fees/fees.js +27,Amount Paid,المبلغ المدفوع
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +92,Project Manager,مدير المشروع
,Quoted Item Comparison,مقارنة البنود المسعره
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +73,Dispatch,إرسال أو شحن
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +71,Max discount allowed for item: {0} is {1}%,%{1} أعلى خصم مسموح به للصنف: {0} هو
apps/erpnext/erpnext/accounts/report/asset_depreciations_and_balances/asset_depreciations_and_balances.py +173,Net Asset value as on,صافي قيمة الأصل كما في
DocType: Account,Receivable,المقبوضات
DocType: Grade Interval,From Score,من درجة
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +265,Row #{0}: Not allowed to change Supplier as Purchase Order already exists,الصف #{0}: غير مسموح بتغيير المورد طالما كان هناك طلب شراء موجود بالفعل
DocType: Accounts Settings,Role that is allowed to submit transactions that exceed credit limits set.,.الدور الوظيفي الذي يسمح بإدخال المعاملات التي تتجاوز حدود الإئتمان المحدد
apps/erpnext/erpnext/accounts/page/pos/pos.js +897,"Master data syncing, it might take some time",مزامنة بيانات الماستر، قد تستغرق بعض الوقت
DocType: Item,Material Issue,(حركة خصم (إصدار مواد
DocType: Hub Settings,Seller Description,وصف البائع
DocType: Employee Education,Qualification,المؤهل
DocType: Item Price,Item Price,سعر الصنف
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +48,Soap & Detergent,الصابون والمنظفات
apps/erpnext/erpnext/schools/doctype/course_schedule/course_schedule.py +39,From Time cannot be greater than To Time.,من الوقت لا يمكن أن يكون أكبر من الى الوقت
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +36,Motion Picture & Video,الصور المتحركة والفيديو
apps/erpnext/erpnext/buying/doctype/supplier_quotation/supplier_quotation_list.js +5,Ordered,تم طلبها
DocType: Salary Detail,Component,مكون
apps/erpnext/erpnext/accounts/doctype/asset/asset.py +71,Opening Accumulated Depreciation must be less than equal to {0},الرصيد الإفتتاحي لمجمع الإهلاك يجب أن يكون أقل من أو يساوي {0}
DocType: Warehouse,Warehouse Name,إسم المستودع
DocType: Naming Series,Select Transaction,إختار العمليه
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +30,Please enter Approving Role or Approving User,برجاء إدخال الدور الوظيفي للموافقه أو المستخدم المصرح له بالموافقه
DocType: Journal Entry,Write Off Entry,قيد شطب مبلغ أو دين
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +93,Error in formula or condition,خطأ في الصيغة أو الشرط
DocType: BOM,Rate Of Materials Based On,سعر المواد بناء على
apps/erpnext/erpnext/support/page/support_analytics/support_analytics.js +21,Support Analtyics,دعم التحليلات
